Query ID,Query,Recommendation Rank,Assessment Name,URL,Score,Test Type,Duration,Job Level,Remote Support
26,"Content Writer required, expert in English and SEO.",4,Digital Advertising (New),https://www.shl.com/products/product-catalog/view/digital-advertising-new/,1.5114386081695557,K,Approximate Completion Time in minutes = 7,"Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,",True
26,"Content Writer required, expert in English and SEO.",5,Verify Interactive G+ Report,https://www.shl.com/products/product-catalog/view/verify-interactive-g-report/,1.5044631958007812,A,,"Graduate, Manager, Mid-Professional, Professional Individual Contributor,",True
26,"Content Writer required, expert in English and SEO.",6,WriteX - Email Writing (Customer Service) (New),https://www.shl.com/products/product-catalog/view/writex-email-writing-customer-service-new/,1.4380545616149902,S,Approximate Completion Time in minutes = 15,"Entry-Level, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,",True
26,"Content Writer required, expert in English and SEO.",7,WriteX - Email Writing (Sales) (New),https://www.shl.com/products/product-catalog/view/writex-email-writing-sales-new/,1.4379794597625732,"B, S",Approximate Completion Time in minutes = 15,"Entry-Level, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,",True
26,"Content Writer required, expert in English and SEO.",8,WriteX - Email Writing (Managerial) (New),https://www.shl.com/products/product-catalog/view/writex-email-writing-managerial-new/,1.4379066228866577,S,Approximate Completion Time in minutes = 15,"Entry-Level, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,",True
26,"Content Writer required, expert in English and SEO.",9,Written English v1,https://www.shl.com/products/product-catalog/view/written-english-v1/,1.3413589000701904,K,Approximate Completion Time in minutes = 30,"Entry-Level, Front Line Manager, Mid-Professional, Professional Individual Contributor,",True
26,"Content Writer required, expert in English and SEO.",10,Search Engine Optimization (New),https://www.shl.com/products/product-catalog/view/search-engine-optimization-new/,1.287280559539795,K,Approximate Completion Time in minutes = 12,"Graduate, Mid-Professional, Professional Individual Contributor,",True
27,"Content Writer required, expert in English and SEO.",1,Reading Comprehension - English v1,https://www.shl.com/products/product-catalog/view/reading-comprehension-english-v1/,1.5287044048309326,A,Approximate Completion Time in minutes = 35,"Entry-Level, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor,",True
27,"Content Writer required, expert in English and SEO.",2,Reading Comprehension v2,https://www.shl.com/products/product-catalog/view/reading-comprehension-v2/,1.5286798477172852,A,Approximate Completion Time in minutes = 35,"Entry-Level, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor,",True
27,"Content Writer required, expert in English and SEO.",3,Proofreading v1,https://www.shl.com/products/product-catalog/view/proofreading-v1/,1.5127606391906738,K,Approximate Completion Time in minutes = 6,"Entry-Level, Mid-Professional,",True
27,"Content Writer required, expert in English and SEO.",4,Digital Advertising (New),https://www.shl.com/products/product-catalog/view/digital-advertising-new/,1.5114386081695557,K,Approximate Completion Time in minutes = 7,"Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,",True
27,"Content Writer required, expert in English and SEO.",5,Verify Interactive G+ Report,https://www.shl.com/products/product-catalog/view/verify-interactive-g-report/,1.5044631958007812,A,,"Graduate, Manager, Mid-Professional, Professional Individual Contributor,",True
27,"Content Writer required, expert in English and SEO.",6,WriteX - Email Writing (Customer Service) (New),https://www.shl.com/products/product-catalog/view/writex-email-writing-customer-service-new/,1.4380545616149902,S,Approximate Completion Time in minutes = 15,"Entry-Level, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,",True
27,"Content Writer required, expert in English and SEO.",7,WriteX - Email Writing (Sales) (New),https://www.shl.com/products/product-catalog/view/writex-email-writing-sales-new/,1.4379794597625732,"B, S",Approximate Completion Time in minutes = 15,"Entry-Level, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,",True
27,"Content Writer required, expert in English and SEO.",8,WriteX - Email Writing (Managerial) (New),https://www.shl.com/products/product-catalog/view/writex-email-writing-managerial-new/,1.4379066228866577,S,Approximate Completion Time in minutes = 15,"Entry-Level, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,",True
27,"Content Writer required, expert in English and SEO.",9,Written English v1,https://www.shl.com/products/product-catalog/view/written-english-v1/,1.3413589000701904,K,Approximate Completion Time in minutes = 30,"Entry-Level, Front Line Manager, Mid-Professional, Professional Individual Contributor,",True
27,"Content Writer required, expert in English and SEO.",10,Search Engine Optimization (New),https://www.shl.com/products/product-catalog/view/search-engine-optimization-new/,1.287280559539795,K,Approximate Completion Time in minutes = 12,"Graduate, Mid-Professional, Professional Individual Contributor,",True
28,"Content Writer required, expert in English and SEO.",1,Reading Comprehension - English v1,https://www.shl.com/products/product-catalog/view/reading-comprehension-english-v1/,1.5287044048309326,A,Approximate Completion Time in minutes = 35,"Entry-Level, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor,",True
28,"Content Writer required, expert in English and SEO.",2,Reading Comprehension v2,https://www.shl.com/products/product-catalog/view/reading-comprehension-v2/,1.5286798477172852,A,Approximate Completion Time in minutes = 35,"Entry-Level, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor,",True
28,"Content Writer required, expert in English and SEO.",3,Proofreading v1,https://www.shl.com/products/product-catalog/view/proofreading-v1/,1.5127606391906738,K,Approximate Completion Time in minutes = 6,"Entry-Level, Mid-Professional,",True
28,"Content Writer required, expert in English and SEO.",4,Digital Advertising (New),https://www.shl.com/products/product-catalog/view/digital-advertising-new/,1.5114386081695557,K,Approximate Completion Time in minutes = 7,"Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,",True
28,"Content Writer required, expert in English and SEO.",5,Verify Interactive G+ Report,https://www.shl.com/products/product-catalog/view/verify-interactive-g-report/,1.5044631958007812,A,,"Graduate, Manager, Mid-Professional, Professional Individual Contributor,",True
28,"Content Writer required, expert in English and SEO.",6,WriteX - Email Writing (Customer Service) (New),https://www.shl.com/products/product-catalog/view/writex-email-writing-customer-service-new/,1.4380545616149902,S,Approximate Completion Time in minutes = 15,"Entry-Level, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,",True
28,"Content Writer required, expert in English and SEO.",7,WriteX - Email Writing (Sales) (New),https://www.shl.com/products/product-catalog/view/writex-email-writing-sales-new/,1.4379794597625732,"B, S",Approximate Completion Time in minutes = 15,"Entry-Level, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,",True
28,"Content Writer required, expert in English and SEO.",8,WriteX - Email Writing (Managerial) (New),https://www.shl.com/products/product-catalog/view/writex-email-writing-managerial-new/,1.4379066228866577,S,Approximate Completion Time in minutes = 15,"Entry-Level, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,",True
28,"Content Writer required, expert in English and SEO.",9,Written English v1,https://www.shl.com/products/product-catalog/view/written-english-v1/,1.3413589000701904,K,Approximate Completion Time in minutes = 30,"Entry-Level, Front Line Manager, Mid-Professional, Professional Individual Contributor,",True
28,"Content Writer required, expert in English and SEO.",10,Search Engine Optimization (New),https://www.shl.com/products/product-catalog/view/search-engine-optimization-new/,1.287280559539795,K,Approximate Completion Time in minutes = 12,"Graduate, Mid-Professional, Professional Individual Contributor,",True
29,"Content Writer required, expert in English and SEO.",1,Reading Comprehension - English v1,https://www.shl.com/products/product-catalog/view/reading-comprehension-english-v1/,1.5287044048309326,A,Approximate Completion Time in minutes = 35,"Entry-Level, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor,",True
29,"Content Writer required, expert in English and SEO.",2,Reading Comprehension v2,https://www.shl.com/products/product-catalog/view/reading-comprehension-v2/,1.5286798477172852,A,Approximate Completion Time in minutes = 35,"Entry-Level, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor,",True
29,"Content Writer required, expert in English and SEO.",3,Proofreading v1,https://www.shl.com/products/product-catalog/view/proofreading-v1/,1.5127606391906738,K,Approximate Completion Time in minutes = 6,"Entry-Level, Mid-Professional,",True
29,"Content Writer required, expert in English and SEO.",4,Digital Advertising (New),https://www.shl.com/products/product-catalog/view/digital-advertising-new/,1.5114386081695557,K,Approximate Completion Time in minutes = 7,"Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,",True
29,"Content Writer required, expert in English and SEO.",5,Verify Interactive G+ Report,https://www.shl.com/products/product-catalog/view/verify-interactive-g-report/,1.5044631958007812,A,,"Graduate, Manager, Mid-Professional, Professional Individual Contributor,",True
29,"Content Writer required, expert in English and SEO.",6,WriteX - Email Writing (Customer Service) (New),https://www.shl.com/products/product-catalog/view/writex-email-writing-customer-service-new/,1.4380545616149902,S,Approximate Completion Time in minutes = 15,"Entry-Level, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,",True
29,"Content Writer required, expert in English and SEO.",7,WriteX - Email Writing (Sales) (New),https://www.shl.com/products/product-catalog/view/writex-email-writing-sales-new/,1.4379794597625732,"B, S",Approximate Completion Time in minutes = 15,"Entry-Level, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,",True
29,"Content Writer required, expert in English and SEO.",8,WriteX - Email Writing (Managerial) (New),https://www.shl.com/products/product-catalog/view/writex-email-writing-managerial-new/,1.4379066228866577,S,Approximate Completion Time in minutes = 15,"Entry-Level, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,",True
29,"Content Writer required, expert in English and SEO.",9,Written English v1,https://www.shl.com/products/product-catalog/view/written-english-v1/,1.3413589000701904,K,Approximate Completion Time in minutes = 30,"Entry-Level, Front Line Manager, Mid-Professional, Professional Individual Contributor,",True
29,"Content Writer required, expert in English and SEO.",10,Search Engine Optimization (New),https://www.shl.com/products/product-catalog/view/search-engine-optimization-new/,1.287280559539795,K,Approximate Completion Time in minutes = 12,"Graduate, Mid-Professional, Professional Individual Contributor,",True
30,"Content Writer required, expert in English and SEO.",1,Reading Comprehension - English v1,https://www.shl.com/products/product-catalog/view/reading-comprehension-english-v1/,1.5287044048309326,A,Approximate Completion Time in minutes = 35,"Entry-Level, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor,",True
30,"Content Writer required, expert in English and SEO.",2,Reading Comprehension v2,https://www.shl.com/products/product-catalog/view/reading-comprehension-v2/,1.5286798477172852,A,Approximate Completion Time in minutes = 35,"Entry-Level, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor,",True
30,"Content Writer required, expert in English and SEO.",3,Proofreading v1,https://www.shl.com/products/product-catalog/view/proofreading-v1/,1.5127606391906738,K,Approximate Completion Time in minutes = 6,"Entry-Level, Mid-Professional,",True
30,"Content Writer required, expert in English and SEO.",4,Digital Advertising (New),https://www.shl.com/products/product-catalog/view/digital-advertising-new/,1.5114386081695557,K,Approximate Completion Time in minutes = 7,"Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,",True
30,"Content Writer required, expert in English and SEO.",5,Verify Interactive G+ Report,https://www.shl.com/products/product-catalog/view/verify-interactive-g-report/,1.5044631958007812,A,,"Graduate, Manager, Mid-Professional, Professional Individual Contributor,",True
30,"Content Writer required, expert in English and SEO.",6,WriteX - Email Writing (Customer Service) (New),https://www.shl.com/products/product-catalog/view/writex-email-writing-customer-service-new/,1.4380545616149902,S,Approximate Completion Time in minutes = 15,"Entry-Level, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,",True
30,"Content Writer required, expert in English and SEO.",7,WriteX - Email Writing (Sales) (New),https://www.shl.com/products/product-catalog/view/writex-email-writing-sales-new/,1.4379794597625732,"B, S",Approximate Completion Time in minutes = 15,"Entry-Level, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,",True
30,"Content Writer required, expert in English and SEO.",8,WriteX - Email Writing (Managerial) (New),https://www.shl.com/products/product-catalog/view/writex-email-writing-managerial-new/,1.4379066228866577,S,Approximate Completion Time in minutes = 15,"Entry-Level, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,",True
30,"Content Writer required, expert in English and SEO.",9,Written English v1,https://www.shl.com/products/product-catalog/view/written-english-v1/,1.3413589000701904,K,Approximate Completion Time in minutes = 30,"Entry-Level, Front Line Manager, Mid-Professional, Professional Individual Contributor,",True
30,"Content Writer required, expert in English and SEO.",10,Search Engine Optimization (New),https://www.shl.com/products/product-catalog/view/search-engine-optimization-new/,1.287280559539795,K,Approximate Completion Time in minutes = 12,"Graduate, Mid-Professional, Professional Individual Contributor,",True
31,"Find me 1 hour long assesment for the below job at SHL
Job Description

 Join a community that is shaping the future of work! SHL, People Science. People Answers. 

Are you a seasoned QA Engineer with a flair for innovation? Are you ready to shape the future of talent assessment and empower organizations to unlock their full potential? If so, we want you to be a part of the SHL Team! As a QA Engineer, you will be involved in creating and implementing software solutions that contribute to the development of our ground-breaking products.

An excellent benefit package is offered in a culture where career development, with ongoing manager guidance, collaboration, flexibility, diversity, and inclusivity are all intrinsic to our culture.  There is a huge investment in SHL currently so there’s no better time to become a part of something transformational.

What You Will Be Doing

 Getting involved in engineering quality assurance and providing inputs when required. 
 Create and develop test plans for various forms of testing. 
 Conducts and/or participates in formal and informal test case reviews. 
 Develop and initiate functional tests and regression tests. 
 Rolling out improvements for testing and quality processes. 

Essential

 What we are looking for from you: 

 Development experience – Java or JavaScript, CSS, HTML (Automation) 
 Selenium WebDriver and page object design pattern (Automation) 
 SQL server knowledge 
 Test case management experience. 
 Manual Testing 

Desirable

 Knowledge the basic concepts of testing 
 Strong solution-finding experience 
 Strong verbal and written communicator. 

Get In Touch

Find out how this one-off opportunity can help you achieve your career goals by making an application to our knowledgeable and friendly Talent Acquisition team. Choose a new path with SHL.

 #CareersAtSHL #SHLHiringTalent 

#TechnologyJobs #QualityAssuranceJobs

#CareerOpportunities #JobOpportunities 

About Us

We unlock the possibilities of businesses through the power of people, science and technology.
We started this industry of people insight more than 40 years ago and continue to lead the market with powerhouse product launches, ground-breaking science and business transformation.
When you inspire and transform people’s lives, you will experience the greatest business outcomes possible. SHL’s products insights, experiences, and services can help achieve growth at scale.

What SHL Can Offer You

Diversity, equity, inclusion and accessibility are key threads in the fabric of SHL’s business and culture (find out more about DEI and accessibility at SHL )
Employee benefits package that takes care of you and your family.
Support, coaching, and on-the-job development to achieve career success
A fun and flexible workplace where you’ll be inspired to do your best work (find out more LifeAtSHL )
The ability to transform workplaces around the world for others.

SHL is an equal opportunity employer. We support and encourage applications from a diverse range of candidates. We can, and do make adjustments to make sure our recruitment process is as inclusive as possible.

SHL is an equal opportunity employer.",1,SVAR - Spoken English (AUS),https://www.shl.com/products/product-catalog/view/svar-spoken-english-aus/,0.8804473876953125,S,Approximate Completion Time in minutes = -,"Entry-Level,",True
31,"Find me 1 hour long assesment for the below job at SHL
Job Description

 Join a community that is shaping the future of work! SHL, People Science. People Answers. 

Are you a seasoned QA Engineer with a flair for innovation? Are you ready to shape the future of talent assessment and empower organizations to unlock their full potential? If so, we want you to be a part of the SHL Team! As a QA Engineer, you will be involved in creating and implementing software solutions that contribute to the development of our ground-breaking products.

An excellent benefit package is offered in a culture where career development, with ongoing manager guidance, collaboration, flexibility, diversity, and inclusivity are all intrinsic to our culture.  There is a huge investment in SHL currently so there’s no better time to become a part of something transformational.

What You Will Be Doing

 Getting involved in engineering quality assurance and providing inputs when required. 
 Create and develop test plans for various forms of testing. 
 Conducts and/or participates in formal and informal test case reviews. 
 Develop and initiate functional tests and regression tests. 
 Rolling out improvements for testing and quality processes. 

Essential

 What we are looking for from you: 

 Development experience – Java or JavaScript, CSS, HTML (Automation) 
 Selenium WebDriver and page object design pattern (Automation) 
 SQL server knowledge 
 Test case management experience. 
 Manual Testing 

Desirable

 Knowledge the basic concepts of testing 
 Strong solution-finding experience 
 Strong verbal and written communicator. 

Get In Touch

Find out how this one-off opportunity can help you achieve your career goals by making an application to our knowledgeable and friendly Talent Acquisition team. Choose a new path with SHL.

 #CareersAtSHL #SHLHiringTalent 

#TechnologyJobs #QualityAssuranceJobs

#CareerOpportunities #JobOpportunities 

About Us

We unlock the possibilities of businesses through the power of people, science and technology.
We started this industry of people insight more than 40 years ago and continue to lead the market with powerhouse product launches, ground-breaking science and business transformation.
When you inspire and transform people’s lives, you will experience the greatest business outcomes possible. SHL’s products insights, experiences, and services can help achieve growth at scale.

What SHL Can Offer You

Diversity, equity, inclusion and accessibility are key threads in the fabric of SHL’s business and culture (find out more about DEI and accessibility at SHL )
Employee benefits package that takes care of you and your family.
Support, coaching, and on-the-job development to achieve career success
A fun and flexible workplace where you’ll be inspired to do your best work (find out more LifeAtSHL )
The ability to transform workplaces around the world for others.

SHL is an equal opportunity employer. We support and encourage applications from a diverse range of candidates. We can, and do make adjustments to make sure our recruitment process is as inclusive as possible.

SHL is an equal opportunity employer.",2,SVAR - Spoken English (Indian Accent)  (New),https://www.shl.com/products/product-catalog/view/svar-spoken-english-indian-accent-new/,0.8804473876953125,S,Approximate Completion Time in minutes = -,"Entry-Level,",True
31,"Find me 1 hour long assesment for the below job at SHL
Job Description

 Join a community that is shaping the future of work! SHL, People Science. People Answers. 

Are you a seasoned QA Engineer with a flair for innovation? Are you ready to shape the future of talent assessment and empower organizations to unlock their full potential? If so, we want you to be a part of the SHL Team! As a QA Engineer, you will be involved in creating and implementing software solutions that contribute to the development of our ground-breaking products.

An excellent benefit package is offered in a culture where career development, with ongoing manager guidance, collaboration, flexibility, diversity, and inclusivity are all intrinsic to our culture.  There is a huge investment in SHL currently so there’s no better time to become a part of something transformational.

What You Will Be Doing

 Getting involved in engineering quality assurance and providing inputs when required. 
 Create and develop test plans for various forms of testing. 
 Conducts and/or participates in formal and informal test case reviews. 
 Develop and initiate functional tests and regression tests. 
 Rolling out improvements for testing and quality processes. 

Essential

 What we are looking for from you: 

 Development experience – Java or JavaScript, CSS, HTML (Automation) 
 Selenium WebDriver and page object design pattern (Automation) 
 SQL server knowledge 
 Test case management experience. 
 Manual Testing 

Desirable

 Knowledge the basic concepts of testing 
 Strong solution-finding experience 
 Strong verbal and written communicator. 

Get In Touch

Find out how this one-off opportunity can help you achieve your career goals by making an application to our knowledgeable and friendly Talent Acquisition team. Choose a new path with SHL.

 #CareersAtSHL #SHLHiringTalent 

#TechnologyJobs #QualityAssuranceJobs

#CareerOpportunities #JobOpportunities 

About Us

We unlock the possibilities of businesses through the power of people, science and technology.
We started this industry of people insight more than 40 years ago and continue to lead the market with powerhouse product launches, ground-breaking science and business transformation.
When you inspire and transform people’s lives, you will experience the greatest business outcomes possible. SHL’s products insights, experiences, and services can help achieve growth at scale.

What SHL Can Offer You

Diversity, equity, inclusion and accessibility are key threads in the fabric of SHL’s business and culture (find out more about DEI and accessibility at SHL )
Employee benefits package that takes care of you and your family.
Support, coaching, and on-the-job development to achieve career success
A fun and flexible workplace where you’ll be inspired to do your best work (find out more LifeAtSHL )
The ability to transform workplaces around the world for others.

SHL is an equal opportunity employer. We support and encourage applications from a diverse range of candidates. We can, and do make adjustments to make sure our recruitment process is as inclusive as possible.

SHL is an equal opportunity employer.",3,SVAR - Spoken English (US)  (New),https://www.shl.com/products/product-catalog/view/svar-spoken-english-us-new/,0.8804473876953125,S,Approximate Completion Time in minutes = -,"Entry-Level,",True
31,"Find me 1 hour long assesment for the below job at SHL
Job Description

 Join a community that is shaping the future of work! SHL, People Science. People Answers. 

Are you a seasoned QA Engineer with a flair for innovation? Are you ready to shape the future of talent assessment and empower organizations to unlock their full potential? If so, we want you to be a part of the SHL Team! As a QA Engineer, you will be involved in creating and implementing software solutions that contribute to the development of our ground-breaking products.

An excellent benefit package is offered in a culture where career development, with ongoing manager guidance, collaboration, flexibility, diversity, and inclusivity are all intrinsic to our culture.  There is a huge investment in SHL currently so there’s no better time to become a part of something transformational.

What You Will Be Doing

 Getting involved in engineering quality assurance and providing inputs when required. 
 Create and develop test plans for various forms of testing. 
 Conducts and/or participates in formal and informal test case reviews. 
 Develop and initiate functional tests and regression tests. 
 Rolling out improvements for testing and quality processes. 

Essential

 What we are looking for from you: 

 Development experience – Java or JavaScript, CSS, HTML (Automation) 
 Selenium WebDriver and page object design pattern (Automation) 
 SQL server knowledge 
 Test case management experience. 
 Manual Testing 

Desirable

 Knowledge the basic concepts of testing 
 Strong solution-finding experience 
 Strong verbal and written communicator. 

Get In Touch

Find out how this one-off opportunity can help you achieve your career goals by making an application to our knowledgeable and friendly Talent Acquisition team. Choose a new path with SHL.

 #CareersAtSHL #SHLHiringTalent 

#TechnologyJobs #QualityAssuranceJobs

#CareerOpportunities #JobOpportunities 

About Us

We unlock the possibilities of businesses through the power of people, science and technology.
We started this industry of people insight more than 40 years ago and continue to lead the market with powerhouse product launches, ground-breaking science and business transformation.
When you inspire and transform people’s lives, you will experience the greatest business outcomes possible. SHL’s products insights, experiences, and services can help achieve growth at scale.

What SHL Can Offer You

Diversity, equity, inclusion and accessibility are key threads in the fabric of SHL’s business and culture (find out more about DEI and accessibility at SHL )
Employee benefits package that takes care of you and your family.
Support, coaching, and on-the-job development to achieve career success
A fun and flexible workplace where you’ll be inspired to do your best work (find out more LifeAtSHL )
The ability to transform workplaces around the world for others.

SHL is an equal opportunity employer. We support and encourage applications from a diverse range of candidates. We can, and do make adjustments to make sure our recruitment process is as inclusive as possible.

SHL is an equal opportunity employer.",4,SHL Verify Interactive G+,https://www.shl.com/products/product-catalog/view/shl-verify-interactive-g/,0.8726465702056885,A,Approximate Completion Time in minutes = 36,"Graduate, Manager, Mid-Professional, Professional Individual Contributor,",True
31,"Find me 1 hour long assesment for the below job at SHL
Job Description

 Join a community that is shaping the future of work! SHL, People Science. People Answers. 

Are you a seasoned QA Engineer with a flair for innovation? Are you ready to shape the future of talent assessment and empower organizations to unlock their full potential? If so, we want you to be a part of the SHL Team! As a QA Engineer, you will be involved in creating and implementing software solutions that contribute to the development of our ground-breaking products.

An excellent benefit package is offered in a culture where career development, with ongoing manager guidance, collaboration, flexibility, diversity, and inclusivity are all intrinsic to our culture.  There is a huge investment in SHL currently so there’s no better time to become a part of something transformational.

What You Will Be Doing

 Getting involved in engineering quality assurance and providing inputs when required. 
 Create and develop test plans for various forms of testing. 
 Conducts and/or participates in formal and informal test case reviews. 
 Develop and initiate functional tests and regression tests. 
 Rolling out improvements for testing and quality processes. 

Essential

 What we are looking for from you: 

 Development experience – Java or JavaScript, CSS, HTML (Automation) 
 Selenium WebDriver and page object design pattern (Automation) 
 SQL server knowledge 
 Test case management experience. 
 Manual Testing 

Desirable

 Knowledge the basic concepts of testing 
 Strong solution-finding experience 
 Strong verbal and written communicator. 

Get In Touch

Find out how this one-off opportunity can help you achieve your career goals by making an application to our knowledgeable and friendly Talent Acquisition team. Choose a new path with SHL.

 #CareersAtSHL #SHLHiringTalent 

#TechnologyJobs #QualityAssuranceJobs

#CareerOpportunities #JobOpportunities 

About Us

We unlock the possibilities of businesses through the power of people, science and technology.
We started this industry of people insight more than 40 years ago and continue to lead the market with powerhouse product launches, ground-breaking science and business transformation.
When you inspire and transform people’s lives, you will experience the greatest business outcomes possible. SHL’s products insights, experiences, and services can help achieve growth at scale.

What SHL Can Offer You

Diversity, equity, inclusion and accessibility are key threads in the fabric of SHL’s business and culture (find out more about DEI and accessibility at SHL )
Employee benefits package that takes care of you and your family.
Support, coaching, and on-the-job development to achieve career success
A fun and flexible workplace where you’ll be inspired to do your best work (find out more LifeAtSHL )
The ability to transform workplaces around the world for others.

SHL is an equal opportunity employer. We support and encourage applications from a diverse range of candidates. We can, and do make adjustments to make sure our recruitment process is as inclusive as possible.

SHL is an equal opportunity employer.",5,Automata Selenium,https://www.shl.com/products/product-catalog/view/automata-selenium/,0.8612787127494812,S,Approximate Completion Time in minutes = 60,"Entry-Level, Graduate, Manager, Mid-Professional, Professional Individual Contributor,",True
31,"Find me 1 hour long assesment for the below job at SHL
Job Description

 Join a community that is shaping the future of work! SHL, People Science. People Answers. 

Are you a seasoned QA Engineer with a flair for innovation? Are you ready to shape the future of talent assessment and empower organizations to unlock their full potential? If so, we want you to be a part of the SHL Team! As a QA Engineer, you will be involved in creating and implementing software solutions that contribute to the development of our ground-breaking products.

An excellent benefit package is offered in a culture where career development, with ongoing manager guidance, collaboration, flexibility, diversity, and inclusivity are all intrinsic to our culture.  There is a huge investment in SHL currently so there’s no better time to become a part of something transformational.

What You Will Be Doing

 Getting involved in engineering quality assurance and providing inputs when required. 
 Create and develop test plans for various forms of testing. 
 Conducts and/or participates in formal and informal test case reviews. 
 Develop and initiate functional tests and regression tests. 
 Rolling out improvements for testing and quality processes. 

Essential

 What we are looking for from you: 

 Development experience – Java or JavaScript, CSS, HTML (Automation) 
 Selenium WebDriver and page object design pattern (Automation) 
 SQL server knowledge 
 Test case management experience. 
 Manual Testing 

Desirable

 Knowledge the basic concepts of testing 
 Strong solution-finding experience 
 Strong verbal and written communicator. 

Get In Touch

Find out how this one-off opportunity can help you achieve your career goals by making an application to our knowledgeable and friendly Talent Acquisition team. Choose a new path with SHL.

 #CareersAtSHL #SHLHiringTalent 

#TechnologyJobs #QualityAssuranceJobs

#CareerOpportunities #JobOpportunities 

About Us

We unlock the possibilities of businesses through the power of people, science and technology.
We started this industry of people insight more than 40 years ago and continue to lead the market with powerhouse product launches, ground-breaking science and business transformation.
When you inspire and transform people’s lives, you will experience the greatest business outcomes possible. SHL’s products insights, experiences, and services can help achieve growth at scale.

What SHL Can Offer You

Diversity, equity, inclusion and accessibility are key threads in the fabric of SHL’s business and culture (find out more about DEI and accessibility at SHL )
Employee benefits package that takes care of you and your family.
Support, coaching, and on-the-job development to achieve career success
A fun and flexible workplace where you’ll be inspired to do your best work (find out more LifeAtSHL )
The ability to transform workplaces around the world for others.

SHL is an equal opportunity employer. We support and encourage applications from a diverse range of candidates. We can, and do make adjustments to make sure our recruitment process is as inclusive as possible.

SHL is an equal opportunity employer.",6,Smart Interview On Demand,https://www.shl.com/products/product-catalog/view/smart-interview-on-demand/,0.833251953125,P,Approximate Completion Time in minutes = Variable,"Entry-Level, Supervisor, Manager, Front Line Manager, General Population, Graduate, Mid-Professional, Professional Individual Contributor,",True
